x_m,y_plus
0.001522615574173103,88.95570869856462
0.004515770613917594,89.05349228742641
0.007406554530211466,89.0473379563803
0.010198468594047157,89.05361005562031
0.012894894326841756,89.02644554792083
0.015499097596081344,88.98068436176654
0.018014232570887176,88.91132810224563
0.020443345542294617,88.82608529730237
0.02278937861287184,88.72240015396851
0.02505517326014714,88.60590567940523
0.02724347377816084,88.47336894790311
0.02935693060131009,88.33053154364211
0.03139810351451238,88.17216412512207
0.0333694647535759,88.00585287253786
0.03527340199953173,87.82317674060334
0.0371122212705548,87.63552029203197
0.03888814971497593,87.42964633615053
0.04060333830876814,87.22286257325287
0.04225986446077411,86.99450608387751
0.043859734528830394,86.77042479936704
0.04540488624983575,86.51907505742129
0.04689719108670695,86.27818749623779
0.048338456495064505,86.00047041404027
0.049730428112393886,85.73946395014627
0.05107479187233358,85.42409814842904
0.052373176046650795,85.11826778248441
0.053627153217378,84.7104177691341
0.05483824218149906,84.26621947266953
0.05600790979049169,83.59045766179092
0.05713757272695436,82.69167772020862
0.05822859922046951,81.13599012533844
0.059282310704781155,78.72086602738094
0.060334736168034794,73.95072039263306
0.06132982850572821,70.76615836055427
0.06236537276819402,72.93332256744739
0.0635597201900598,71.12590585074379
0.0646401407003633,69.41895365344112
0.06551339961898792,68.96116373812967
0.06637337814866479,69.22612340113395
0.06736045167638516,69.97253887649912
0.06852032019710497,70.18643779055184
0.06954633985239636,69.80048330405546
0.07040012537627269,68.96660271629139
0.07133189257913829,68.24273279956161
0.07232441368342496,67.51150763408988
0.07336046091156452,66.79492796236455
0.07442280648598879,66.0866863319562
0.07549422262912958,65.39042436468465
0.07655748156341871,64.70669564240785
0.07759535551128803,64.03384219527646
0.07860182245070912,63.36696057320338
0.07959367990067469,62.69706090287195
0.08058533543202291,62.03159271534281
0.08157699096335688,61.369060794603655
0.08256864649468029,60.7104474546947
0.08356030202599692,60.038649706267776
0.08455195755731046,59.393584463875676
0.0855436130886247,58.75162205586045
0.08653526861994335,58.113513237508315
0.08752692415128271,57.479922643200965
0.08851857968264636,56.851663545131025
0.08951023521401379,56.229451037920875
0.09050189074537744,55.614225982164164
0.09149354627674104,55.00675621126775
0.09248520180810835,54.40813141113998
0.09347685733948308,53.8191313456019
0.09446851287086896,53.24099239997338
0.09546016840226976,52.67443200663518
0.09645182393367101,52.12083089952967
0.09744347946503408,51.562844389367115
0.09843513499637943,51.04254406206693
0.09942679052774618,50.53648633596339
0.10041844605912678,50.04673373480762
0.10141010159051375,49.573550686436846
0.10240175712189964,49.119254744605904
0.10339341265327695,48.68361218856263
0.10438506818463823,48.26939002301702
0.10537672371597598,47.87574987109822
0.10636837924732583,47.506169938857155
0.10736003477869172,47.15900474933569
0.10835169031004006,46.83872196231848
0.10934334584137459,46.54252214230988
0.11033500137269904,46.27628329299575
0.11132665690401715,46.03544499411148
0.11231831243533265,45.827370032864025
0.1133099679666493,45.644214335810325
0.11430162349797085,45.50190599204517
0.11529327902929873,45.39135433205236
0.11628493456062948,45.326267199704084
0.11727659009196018,45.293866744892384
0.11826824562329084,45.31137396765175
0.11925990115462151,45.362220248032365
0.12025155668595218,45.46787827405252
0.12124321221728286,45.60740248075311
0.12223486774861353,45.807263136770146
0.12322652327994421,46.041615644178016
0.12421817881127487,46.34311587353091
0.1252098343426021,46.6795667714628
0.12620148987392282,47.09146633850184
0.12719314540523916,47.538550359463194
0.12818480093655482,48.07052725736165
0.1291764564678735,48.63596170697737
0.13016811199919898,49.300527243993095
0.13115976753053504,49.99304572863477
0.13215142306188538,50.80864628486257
0.13314328051185148,51.65593830484602
0.13414974745126262,52.66868230666748
0.13518762139911694,53.73820838893658
0.1362508803333987,55.127090954845514
0.1373222964765397,56.510303007371746
0.13838464205097176,58.2839580252593
0.1394206892791267,59.85762911921255
0.14041321038343638,61.89897041744463
0.1413449775863325,63.47725726977416
0.142198763110247,65.47058165131925
0.14322478276550757,67.72843867454309
0.14438465128626338,71.78185519233278
0.1453717248141276,77.0054734156491
0.14623170334389998,81.92118498401443
0.14710496226259268,85.59739601942339
0.14818538277292728,87.5403249419905
0.14937973019479828,88.77046374404061
0.15041527445726896,88.61495164631955
0.1514103667949649,88.78724668046058
0.15240520253136508,87.80661765500763
0.15334766707085284,87.1165912302295
0.15442771405663624,86.2643139676312
0.15553657133089033,84.50583833264916
0.15652053180845463,83.09928080981365
0.15760503367102968,82.14753863828159
0.1588223210036654,81.53560956463753
0.15997127718500037,80.77135822620674
0.161135754039932,79.46778569302883
0.16243097893669847,77.87506824698552
0.16380312000414113,76.16047364565404
0.16518888236985002,74.39261752531957
0.1665581752331962,72.53141585559734
0.1679391606233493,70.57732650096168
0.1693564352920975,68.68187333415452
0.17081095284236464,66.70665016425659
0.1723036919356726,64.7028731198021
0.17383565695064634,62.73801295752108
0.17540787865880839,60.84924003460099
0.17702141491810058,58.88490388824563
0.17867735138465282,57.05997237608091
0.1803768022432768,55.22224496707708
0.18212091095712588,53.47313470917213
0.18391085103703073,51.71698206856732
0.18574782683109806,50.0679521788188
0.1876330743351846,48.4139684400096
0.1895678620243434,46.883287228526505
0.1915534917063597,45.34103457609377
0.19359129939777728,43.914301241833584
0.19568265622265835,42.47306565847515
0.1978289693352412,41.170029356044985
0.20003168286665987,39.854574331051126
0.20229227889664164,38.65203167658178
0.20461227845077956,37.44449393828572
0.20700274541464592,36.32269309817983
0.20954727651283972,35.142178236687414
0.21214553859252208,34.069677010828485
0.21475838909213368,32.94437540956963
0.21735201308165755,34.19350371354732
0.21995097063246932,40.23547270520552
